,V,fitness,V_O,s,tau,AF3,AF3_O,AH3,AH3_O,A3N3,A3N3_O,AF5,AF5_O,AD5,AD5_O,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,0.3355449352475143,0.12846293268485703,-6.516e-07,1.600149459561681,3.485910062937601,-60.760984071042934,0.03856949521777217,7.046197763272616,0.12369402637099816,-74.27068948739112,-1.0001105049582508,86.70228347169879,0.734544903313841,61.18617627491824,0.39923289024544434,-0.14904542337774163,0.001154,0.2210445115924075,0.0034117,1,0.0
1,0.22395115294850645,0.13156357992749798,-6.516e-07,1.600149459561681,3.485910062937601,-29.702842069592634,0.03856949521777217,-5.419469962364971,0.12369402637099816,-20.56499858788355,-1.0001105049582508,42.82207408759908,0.734544903313841,30.489475342516613,0.39923289024544434,-0.08934783544106945,0.001154,0.18618372865775334,0.0034117,1,0.0
2,0.17037118814866847,0.06368470266745188,-6.516e-07,1.600149459561681,3.485910062937601,66.84955073256796,0.03856949521777217,23.837326104387202,0.12369402637099816,-81.7357287512547,-1.0001105049582508,46.45081132136809,0.734544903313841,-2.9086792909779717,0.39923289024544434,0.4008409697511963,0.001154,0.7422959303545487,0.0034117,0,0.0
3,0.5447969894888509,0.046297437611834774,-6.516e-07,1.600149459561681,3.485910062937601,-64.33300312660666,0.03856949521777217,7.321022985077974,0.12369402637099816,-70.4287879616419,-1.0001105049582508,34.280034471410545,0.734544903313841,75.99184097152926,0.39923289024544434,-0.06226179067680056,0.001154,0.07914640700504467,0.0034117,1,0.0
4,0.6207212130155438,0.13191749408783401,-6.516e-07,1.600149459561681,3.485910062937601,-58.021485749656335,0.03856949521777217,12.656257956200733,0.12369402637099816,-84.48038149339308,-1.0001105049582508,31.10467591719376,0.734544903313841,79.85173925861545,0.39923289024544434,-0.03993583306289995,0.001154,0.1937976144023501,0.0034117,1,0.0
5,0.0473068061832812,0.10054262091760272,-6.516e-07,1.600149459561681,3.485910062937601,73.13320735891065,0.03856949521777217,11.984949754096277,0.12369402637099816,-31.761752641044154,-1.0001105049582508,31.79047648238742,0.734544903313841,-27.26054158034161,0.39923289024544434,0.3653796224755387,0.001154,0.6416741496814299,0.0034117,0,0.0
6,0.17285135681490066,0.11460833595631026,-6.516e-07,1.600149459561681,3.485910062937601,92.64995266739044,0.03856949521777217,15.000481805190276,0.12369402637099816,-12.846785300728342,-1.0001105049582508,-23.684387002663314,0.734544903313841,-37.22353799322278,0.39923289024544434,0.3535651992317963,0.001154,0.7462012518199888,0.0034117,0,0.0
7,0.24357052340116547,0.12369267065916995,-6.516e-07,1.600149459561681,3.485910062937601,87.12652353019513,0.03856949521777217,31.1011851229174,0.12369402637099816,-95.57996591676246,-1.0001105049582508,10.161890231017566,0.734544903313841,-0.8355388908453847,0.39923289024544434,0.2896574319082028,0.001154,0.9994791231678672,0.0034117,0,0.0
8,0.27554246750227074,0.13278250487930016,-6.516e-07,1.600149459561681,3.485910062937601,-11.733735130842689,0.03856949521777217,3.7031308427933425,0.12369402637099816,-11.535529749763313,-1.0001105049582508,10.13461072006561,0.734544903313841,14.707158537183076,0.39923289024544434,-0.0009139634515931,0.001154,0.1960332180494529,0.0034117,1,0.0
9,0.02644837716822701,0.053296432294290534,-6.516e-07,1.600149459561681,3.485910062937601,71.12410071029325,0.03856949521777217,22.984543814003075,0.12369402637099816,-70.1884531020126,-1.0001105049582508,48.743842496377596,0.734544903313841,-16.193701287343103,0.39923289024544434,0.3911480736795052,0.001154,0.6575592749126247,0.0034117,0,0.0
10,0.004740889461847642,0.04159268933582599,-6.516e-07,1.600149459561681,3.485910062937601,11.761761524245088,0.03856949521777217,5.41228036435993,0.12369402637099816,-1.6510502546838097,-1.0001105049582508,-20.235888777624538,0.734544903313841,-5.65996841521013,0.39923289024544434,-0.05970789073604732,0.001154,0.10468763627966302,0.0034117,1,0.0
11,0.15321763048280768,0.10430575764252811,-6.516e-07,1.600149459561681,3.485910062937601,52.98898810132857,0.03856949521777217,13.139610082113933,0.12369402637099816,-65.55047679918638,-1.0001105049582508,72.33842804546308,0.734544903313841,-1.9318548004393108,0.39923289024544434,0.394362478915866,0.001154,0.6883945365774629,0.0034117,0,0.0
12,0.32127546471928436,0.10150637198999696,-6.516e-07,1.600149459561681,3.485910062937601,52.41556398528485,0.03856949521777217,25.848401055079734,0.12369402637099816,-86.65741099907265,-1.0001105049582508,44.40935733014891,0.734544903313841,9.084704986464985,0.39923289024544434,0.42520063530800933,0.001154,0.7021596452274916,0.0034117,0,0.0
13,0.3470408249748407,0.05055745657142842,-6.516e-07,1.600149459561681,3.485910062937601,-53.36166018472313,0.03856949521777217,8.249915943998644,0.12369402637099816,-82.44555967289054,-1.0001105049582508,61.935488529195965,0.734544903313841,67.43046055165368,0.39923289024544434,-0.04478414162939291,0.001154,0.1085202999173882,0.0034117,1,0.0
14,0.11907987559968297,0.0778567938397459,-6.516e-07,1.600149459561681,3.485910062937601,-14.798239341859798,0.03856949521777217,8.73506180474675,0.12369402637099816,-55.25085505480669,-1.0001105049582508,14.867199649644974,0.734544903313841,34.75724402799949,0.39923289024544434,-0.14172341739637712,0.001154,0.18590329699835811,0.0034117,1,0.0
