,V,fitness,V_O,s,tau,AF3,AF3_O,AH3,AH3_O,A3N3,A3N3_O,AF5,AF5_O,AD5,AD5_O,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,0.09278476083486362,0.0032358205003416712,0.00043068,1.600149459561681,3.485910062937601,-29.16494984053087,0.5339017083921984,1.460812561470509,0.08613346713151913,-39.913414195461414,-0.2562069914769774,48.73983539456241,-0.30694249824025854,30.99697005886767,-0.055020528572734165,-0.027384624869370315,-0.00052764,0.027723596448269563,0.0018549,1,1.0
1,0.6936562448777381,0.059875921713670156,0.00043068,1.600149459561681,3.485910062937601,-79.61177265057502,0.5339017083921984,8.199496864738013,0.08613346713151913,-83.35685969132304,-0.2562069914769774,34.09902412508923,-0.30694249824025854,94.57500996980714,-0.055020528572734165,-0.07375422461228694,-0.00052764,0.0772481127279608,0.0018549,1,1.0
2,0.001621350569696034,0.03215332756714615,0.00043068,1.600149459561681,3.485910062937601,84.11242769715923,0.5339017083921984,24.07929581652492,0.08613346713151913,-79.22680696153644,-0.2562069914769774,46.55727395631359,-0.30694249824025854,-17.04382300522284,-0.055020528572734165,0.3633033997803161,-0.00052764,0.8000598467939835,0.0018549,0,1.0
3,0.002638850671544457,0.027920276802580524,0.00043068,1.600149459561681,3.485910062937601,80.63080262333075,0.5339017083921984,27.84219193820547,0.08613346713151913,-98.30633085947719,-0.2562069914769774,60.33914956433704,-0.30694249824025854,-9.371825221826613,-0.055020528572734165,0.3589669732218167,-0.00052764,0.8335319895334788,0.0018549,0,1.0
4,0.004232072006112753,0.038423475836373684,0.00043068,1.600149459561681,3.485910062937601,68.5911725312819,0.5339017083921984,19.4990816591376,0.08613346713151913,-70.39327622010943,-0.2562069914769774,61.73971848192271,-0.30694249824025854,-14.36721993325505,-0.055020528572734165,0.4078737743505708,-0.00052764,0.6492680652785726,0.0018549,0,1.0
5,0.00018196260064073932,0.03234951074489829,0.00043068,1.600149459561681,3.485910062937601,87.71641413319725,0.5339017083921984,24.659839490342073,0.08613346713151913,-73.62271873776893,-0.2562069914769774,37.64746258994902,-0.30694249824025854,-21.305659933131658,-0.055020528572734165,0.36467200357151286,-0.00052764,0.7952964104614427,0.0018549,0,1.0
6,0.24045958425620176,0.010851435588286738,0.00043068,1.600149459561681,3.485910062937601,-39.61071630598322,0.5339017083921984,4.612947684513186,0.08613346713151913,-56.243500840101795,-0.2562069914769774,39.665821510445575,-0.30694249824025854,49.06822442806348,-0.055020528572734165,-0.04955820740992134,-0.00052764,0.05092792943998531,0.0018549,1,1.0
7,0.0021385111277494318,0.027195034712698896,0.00043068,1.600149459561681,3.485910062937601,85.64340104907184,0.5339017083921984,28.73558580978666,0.08613346713151913,-98.3753288136732,-0.2562069914769774,54.534196278270585,-0.30694249824025854,-11.302133695379595,-0.055020528572734165,0.350474352794665,-0.00052764,0.8717012483448057,0.0018549,0,1.0
8,0.014386390182710956,0.001444352787259451,0.00043068,1.600149459561681,3.485910062937601,-12.272235962582744,0.5339017083921984,1.9082836528902476,0.08613346713151913,-24.056526413300244,-0.2562069914769774,25.7060681338354,-0.30694249824025854,14.842797390384844,-0.055020528572734165,-0.02220918548502868,-0.00052764,0.022770510516323606,0.0018549,1,1.0
9,0.0147522161175766,0.06598999711107706,0.00043068,1.600149459561681,3.485910062937601,99.13531988919287,0.5339017083921984,14.757196289595761,0.08613346713151913,-0.09318534848819837,-0.2562069914769774,-15.317368329060596,-0.30694249824025854,-54.510116045865196,-0.055020528572734165,0.43026107248271206,-0.00052764,0.6100849664631456,0.0018549,0,1.0
10,0.11883922758118765,0.006271286865781524,0.00043068,1.600149459561681,3.485910062937601,-45.56236513522275,0.5339017083921984,4.384586485238659,0.08613346713151913,-73.57379469767355,-0.2562069914769774,81.2898762554124,-0.30694249824025854,51.9969623483065,-0.055020528572734165,-0.044468301620148705,-0.00052764,0.04532908043877679,0.0018549,1,1.0
11,0.13240049589102582,0.008965935724139791,0.00043068,1.600149459561681,3.485910062937601,-39.579555383474045,0.5339017083921984,1.7542621997217225,0.08613346713151913,-57.24447663273891,-0.2562069914769774,64.98292817259602,-0.30694249824025854,44.81056940589422,-0.055020528572734165,0.0012153874019981696,-0.00052764,0.0029026563577812243,0.0018549,0,1.0
12,0.13632149616809838,0.015316008168209123,0.00043068,1.600149459561681,3.485910062937601,-30.44168101402095,0.5339017083921984,5.425496897298786,0.08613346713151913,-55.9375744039693,-0.2562069914769774,42.77011897457046,-0.30694249824025854,40.50573918653741,-0.055020528572734165,-0.062257353724014766,-0.00052764,0.07269599080225854,0.0018549,1,1.0
13,0.3312707493429988,0.0312485330632037,0.00043068,1.600149459561681,3.485910062937601,-54.168900530218934,0.5339017083921984,0.7838662404125221,0.08613346713151913,-49.54159447903082,-0.2562069914769774,55.888406350712636,-0.30694249824025854,54.296069752143545,-0.055020528572734165,-0.07337483538286532,-0.00052764,0.07362248724352974,0.0018549,1,1.0
14,0.009810159879725375,0.025019917574661876,0.00043068,1.600149459561681,3.485910062937601,-39.79020531369079,0.5339017083921984,-2.0558291867235643,0.08613346713151913,-50.245782281360825,-0.2562069914769774,93.91093594734554,-0.30694249824025854,35.147963856376876,-0.055020528572734165,-0.09980831381724228,-0.00052764,0.10084275136380752,0.0018549,1,1.0
15,0.06985030658056443,0.0040451620101008175,0.00043068,1.600149459561681,3.485910062937601,-11.534091926827928,0.5339017083921984,1.7801959575028108,0.08613346713151913,-19.95103507776534,-0.2562069914769774,10.964098187180216,-0.30694249824025854,16.344587575765043,-0.055020528572734165,-0.03445617071414648,-0.00052764,0.03390042756715778,0.0018549,1,1.0
16,0.11043539804356282,0.004557472623425111,0.00043068,1.600149459561681,3.485910062937601,-39.751937326053536,0.5339017083921984,2.5800713285648262,0.08613346713151913,-59.53812528859993,-0.2562069914769774,69.72200333171295,-0.30694249824025854,43.99079666506342,-0.055020528572734165,-0.025723356285639137,-0.00052764,0.026565919071502558,0.0018549,1,1.0
17,0.729798916041195,0.20223733261771273,0.00043068,1.600149459561681,3.485910062937601,99.99833783476274,0.5339017083921984,43.29095134183832,0.08613346713151913,-93.51738694450792,-0.2562069914769774,-69.7439110503403,-0.30694249824025854,8.586483589839112,-0.055020528572734165,0.3293229414110055,-0.00052764,1.2404055677539658,0.0018549,0,1.0
18,0.29950627288323584,0.013315176141058413,0.00043068,1.600149459561681,3.485910062937601,-57.422992062528294,0.5339017083921984,4.355587258162559,0.08613346713151913,-73.3415567627911,-0.2562069914769774,69.2382114127291,-0.30694249824025854,64.4203372080861,-0.055020528572734165,-0.04138247259861116,-0.00052764,0.04126381688044139,0.0018549,1,1.0
19,0.006422759564505887,0.027916405788667185,0.00043068,1.600149459561681,3.485910062937601,94.04302349541865,0.5339017083921984,30.725904676225486,0.08613346713151913,-98.92958113860627,-0.2562069914769774,44.95861251106133,-0.30694249824025854,-14.65681481485164,-0.055020528572734165,0.3432873544849301,-0.00052764,0.93424648557282,0.0018549,0,1.0
20,0.23333722143656457,0.012854836412336881,0.00043068,1.600149459561681,3.485910062937601,-63.94555780299174,0.5339017083921984,4.968693733131441,0.08613346713151913,-91.47486542077507,-0.2562069914769774,99.78959915315723,-0.30694249824025854,70.9660934745949,-0.055020528572734165,-0.05512058726017344,-0.00052764,0.05651411001697182,0.0018549,1,1.0
21,0.013129157589583523,0.041920563324640704,0.00043068,1.600149459561681,3.485910062937601,15.04594623718425,0.5339017083921984,6.148178938669431,0.08613346713151913,-0.6661417810857054,-0.2562069914769774,-40.34366891596065,-0.30694249824025854,-4.36675697719706,-0.055020528572734165,-0.13222780207440218,-0.00052764,0.13483363436935933,0.0018549,1,1.0
22,0.19117824570589448,0.005779856212114786,0.00043068,1.600149459561681,3.485910062937601,-25.761154733004606,0.5339017083921984,2.6517433418794525,0.08613346713151913,-31.49885927057755,-0.2562069914769774,18.4166547322612,-0.30694249824025854,31.281031199622173,-0.055020528572734165,-0.024782188177003218,-0.00052764,0.026567183226241662,0.0018549,1,1.0
23,0.0024129099324778913,0.06474805473417955,0.00043068,1.600149459561681,3.485910062937601,97.59341782911514,0.5339017083921984,13.269445832403147,0.08613346713151913,-0.061327648256917625,-0.2562069914769774,-8.745758916642242,-0.30694249824025854,-53.89730711934243,-0.055020528572734165,0.42006795781369566,-0.00052764,0.620167364345019,0.0018549,0,1.0
24,0.0038044159783456877,0.037541442539960335,0.00043068,1.600149459561681,3.485910062937601,80.98482806903138,0.5339017083921984,22.126704360701098,0.08613346713151913,-68.85138240080289,-0.2562069914769774,42.88179928198477,-0.30694249824025854,-19.85523732159696,-0.055020528572734165,0.3759087746014521,-0.00052764,0.7346868945992758,0.0018549,0,1.0
25,0.03806940310980734,0.003734595841377885,0.00043068,1.600149459561681,3.485910062937601,-8.184094336031821,0.5339017083921984,-1.3129399484180542,0.08613346713151913,-4.771997961991627,-0.2562069914769774,11.637159351398061,-0.30694249824025854,6.952528265560806,-0.055020528572734165,-0.028207306282046807,-0.00052764,0.029541399030861042,0.0018549,1,1.0
